id,job_title,title,company,location,created,description,salary_min,salary_max,contract_type,contract_time,apply_link
317,Machine Learning Engineer,Staff Machine Learning Engineer,Harnham,"London, UK",2024-11-17T05:00:01Z,"STAFF MACHINE LEARNING ENGINEER - Leading entertainment org HYBRID - London Up to £175,000  Strong Bonus/Pension We have been a long-term partner of this household name within the Interactive Entertainment space. They are looking to bring in a new Staff Machine Learning Engineer to drive the technical capabilities of the team. You will be working end to end on various AI projects around LLM's, Computer Vision, audio data etc. As a Staff level candidate, you will also be responsible for acting a…",58935.54,58935.54,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/4941909089?se=xgQT5r_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=CA8C17791F688466A9DED1BF2A07A8CB155B0E2B
318,Machine Learning Engineer,Senior Machine Learning Engineer,Harnham,"London, UK",2025-03-01T09:17:53Z,"SENIOR MACHINE LEARNING ENGINEER - MLOPS REMOTE (Travel to London once per month) Up to £80,000 COMPANY: We are working with a leading telecoms/mobile network who are looking for an MLOps Engineer that is passionate about tech and working within a fast paced environment. ROLE: Design, build, and deploy scalable machine learning models to solve complex business problems. Implement and maintain robust MLOps pipelines, ensuring efficient CI/CD processes for machine learning. Automate the deploymen…",70428.78,70428.78,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5068037312?se=xgQT5r_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=DB7EAD053B70DA6EE11E63A3FDC4B60E53161876
319,Machine Learning Engineer,Senior Machine Learning Engineer,Harnham,"London, UK",2024-11-01T08:58:36Z,"SENIOR MACHINE LEARNING ENGINEER - MLOPS REMOTE (Travel to London once per month) Up to £75,000  £5,000 bonus  strong pension COMPANY: We are working with a leading telecoms/mobile network who are looking to change the game when it comes to the service it provides its customers. They are looking for an MLOps Engineer that is passionate about tech and working within a fast paced environment. ROLE: Design, build, and deploy scalable machine learning models to solve complex business problems. Impl…",69442.11,69442.11,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/4921138654?se=xgQT5r_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=F81C69225A33964E06FAD9D4FBE80D22D267AAAE
320,Machine Learning Engineer,Senior Machine Learning Engineer,Harnham,"London, UK",2024-11-06T18:18:20Z,"SENIOR MACHINE LEARNING ENGINEER - Legal Space HYBRID - 3 Days a week in central London office Up to £100,000 COMPANY: We are working with a leadingcompany in the legal space who are investing heavily in the AI/ML space. They are looking for a new ML Engineer to join the team and work closely with the existing Data Science team to help deploy models into production. Given the industry space, the team have had a particular focus on LLM's. ROLE: Design, build, and deploy scalable machine learning…",66045.98,66045.98,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/4928653066?se=xgQT5r_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=E34E31989AA183CFB4F5CE04C024C07A85E93C1F
321,AI Researcher,"Director, AI research",Writer,"London, UK",2024-11-28T11:39:46Z,"✍ About Writer Writer is the full-stack generative AI platform delivering transformative ROI for the world’s leading enterprises. Named one of the top 50 companies in AI by Forbes and one of the best places to work by Inc. Magazine, Writer empowers hundreds of customers like Accenture, Intuit, L’Oreal, Mars, Salesforce, and Vanguard to transform the way they work. Writer’s fully integrated solution makes it easy to deploy secure and reliable AI applications and agents that solve mission-critica…",83544.41,83544.41,Unknown,full_time,https://www.adzuna.co.uk/jobs/details/4954229145?utm_medium=api&utm_source=aa0fe70e
322,AI Researcher,AI Research Intern,Helsing,"London, UK",2025-01-18T10:49:24Z,"Who we areHelsing is a defence AI company. Our mission is to protect our democracies. We aim to achieve technological leadership, so that open societies can continue to make sovereign decisions and control their ethical standards.As democracies, we believe we have a special responsibility to be thoughtful about the development and deployment of powerful technologies like AI. We take this responsibility seriously.We are an ambitious and committed team of engineers, AI specialists and customer-fa…",48367.11,48367.11,contract,Unknown,https://www.adzuna.co.uk/jobs/details/5015599763?utm_medium=api&utm_source=aa0fe70e
323,AI Researcher,AI Research Intern - Generative AI,Helsing,"London, UK",2025-01-18T10:49:22Z,"Who we areHelsing is a defence AI company. Our mission is to protect our democracies. We aim to achieve technological leadership, so that open societies can continue to make sovereign decisions and control their ethical standards.As democracies, we believe we have a special responsibility to be thoughtful about the development and deployment of powerful technologies like AI. We take this responsibility seriously.We are an ambitious and committed team of engineers, AI specialists and customer-fa…",74647.15,74647.15,contract,Unknown,https://www.adzuna.co.uk/jobs/details/5015599725?utm_medium=api&utm_source=aa0fe70e
324,AI Researcher,AI Research Assistant (PhD),Meta,"London, UK",2025-02-21T10:20:33Z,"Meta is seeking a PhD Student to join its Fundamental AI Research (FAIR) team in London. We are committed to advancing the field of artificial intelligence by making fundamental advances in scientific methods and technologies to help interact with and understand our world. For this position we are looking for an individual to work at the intersection of formal verification and machine learning. Our research interest include, for example, proof assistants (e.g., Lean), automatic code analysis (e…",35937.83,35937.83,contract,full_time,https://www.adzuna.co.uk/jobs/details/5058830143?utm_medium=api&utm_source=aa0fe70e
325,AI Researcher,AI Research Intern - Acoustics,Helsing,"London, UK",2025-01-18T10:49:23Z,"Who we areHelsing is a defence AI company. Our mission is to protect our democracies. We aim to achieve technological leadership, so that open societies can continue to make sovereign decisions and control their ethical standards.As democracies, we believe we have a special responsibility to be thoughtful about the development and deployment of powerful technologies like AI. We take this responsibility seriously.We are an ambitious and committed team of engineers, AI specialists and customer-fa…",49349.95,49349.95,contract,Unknown,https://www.adzuna.co.uk/jobs/details/5015599748?utm_medium=api&utm_source=aa0fe70e
326,AI Researcher,2025 AI Research Summer Associate,144780-Payments Us,"London, UK",2025-01-02T12:28:50Z,"Description The goal of J.P. Morgan AI Research is to explore and advance cutting-edge research in AI, including ML as well as related fields like Cryptography, to develop and discover principles of impact to J.P. Morgan’s clients and businesses. J.P. Morgan AI Research has assembled a team of experts in many fields of AI. They pursue primary research in areas related to our research pillars as well as concrete problems related to financial services. Conducting AI research in financial services…",48520.77,48520.77,Unknown,full_time,https://www.adzuna.co.uk/jobs/details/4995292613?utm_medium=api&utm_source=aa0fe70e
327,AI Researcher,2025 AI Research Summer Associate,JP Morgan Chase,"London, UK",2024-10-30T12:23:10Z,"The goal of J.P. Morgan AI Research is to explore and advance cutting-edge research in AI, including ML as well as related fields like Cryptography, to develop and discover principles of impact to J.P. Morganclients and businesses. J.P. Morgan AI Research has assembled a team of experts in many fields of AI. They pursue primary research in areas related to our research pillars as well as concrete problems related to financial services. Conducting AI research in financial services offers unique …",51099.1,51099.1,Unknown,Unknown,https://www.adzuna.co.uk/jobs/details/4918535580?utm_medium=api&utm_source=aa0fe70e
328,AI Researcher,"AI Research Scientist - Monetization, GenAI",Meta,"London, UK",2025-02-04T13:20:59Z,"MGenAI London is focused on making significant progress in AI-powered content generation for ads applications. In the past two years, generative AI has seen some of the most significant breakthroughs ever achieved, particularly in large language models and generative image models. Meta Monetization GenAI’s mission is to lead the charge in applied generative AI technology and build products that will help businesses become more productive and efficient. The London team is particularly focused on…",55173.59,55173.59,Unknown,full_time,https://www.adzuna.co.uk/jobs/details/5036481335?utm_medium=api&utm_source=aa0fe70e
329,AI Researcher,Member of Technical Staff - AI Research,Anterior,"London, UK",2024-11-05T12:54:32Z,"About Anterior: Anterior is on a mission to transform healthcare administration, making it seamless and invisible so clinicians can focus on delivering care. We’ve built an AI-powered platform designed by clinicians, for clinicians, to simplify administrative workflows and improve patient outcomes. By combining clinical expertise with cutting-edge technology, we’re revolutionizing healthcare operations with responsible AI. We're growing rapidly and are backed by world-class investors including …",52705.88,52705.88,Unknown,full_time,https://www.adzuna.co.uk/jobs/details/4927034092?utm_medium=api&utm_source=aa0fe70e
330,AI Researcher,Associate Director – Quantitative Research & Strategy - Tech & AI Powered Research Consultancy,SPALDING GOOBEY ASSOCIATES,"London, UK",2025-02-26T06:10:29Z,"Fantastic opportunity for a well-rounded quantitative researcher to join a growing tech & AI enabled consultancy at Associate Director level. This is a pivotal role in the company where they will look to you to work closely with clients and the team. Your role will focus on making sure the quality of outputs is at the highest level. You will do this by working closely with colleagues, offering them advice and mentorship to produce great work which in turn will help them to continue to learn, de…",65000.0,75000.0,permanent,full_time,https://www.adzuna.co.uk/jobs/land/ad/5063853523?se=UDMn57_47xGxGiiqAslqtQ&utm_medium=api&utm_source=aa0fe70e&v=EEAA7CE47761EF1FB86033FAF0EE4099E80101AC
331,DevOps Engineer,Junior DevOps Engineer,Sparta Global Limited,"Barbican, Central London",2025-02-26T06:00:01Z,"About Sparta Global Embark on a transformative career journey with Sparta Global, where diversity, innovation, and passion for technology converge. We welcome individuals from all backgrounds, offering not just jobs, but dynamic careers in the tech industry. You'll work alongside enthusiastic professionals, receiving top-tier training and mentorship to hone your skills for success in both public and private sectors. Our commitment to designing impactful careers and coaching future leaders is ev…",24000.0,24000.0,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5063850010?se=kEy-57_47xGxGiiqAslqtQ&utm_medium=api&utm_source=aa0fe70e&v=AA3FD3F75F78623F3CFABB2F67ABB4B0B714DB6D
332,DevOps Engineer,DevOps Engineer,BAE,"London, UK",2025-01-09T08:48:42Z,"Location(s): London BAE Systems Digital Intelligence is home to 4,500 digital, cyber and intelligence experts. We work collaboratively across 10 countries to collect, connect and understand complex data, so that governments, nation states, armed forces and commercial businesses can unlock digital advantage in the most demanding environments. Are you passionate about working with cutting-edge technology and self-motivated to find innovative solutions to complex challenges as part of a team who h…",53335.09,53335.09,Unknown,part_time,https://www.adzuna.co.uk/jobs/land/ad/5003183562?se=kEy-57_47xGxGiiqAslqtQ&utm_medium=api&utm_source=aa0fe70e&v=219E9CEE58895DB3E786318C1B2471C8D562847B
333,DevOps Engineer,DevOps Engineer,BAE,"London, UK",2025-01-09T08:48:42Z,"Location(s): London BAE Systems Digital Intelligence is home to 4,500 digital, cyber and intelligence experts. We work collaboratively across 10 countries to collect, connect and understand complex data, so that governments, nation states, armed forces and commercial businesses can unlock digital advantage in the most demanding environments. Are you passionate about working with cutting-edge technology and self-motivated to find innovative solutions to complex challenges as part of a team who h…",47693.56,47693.56,Unknown,full_time,https://www.adzuna.co.uk/jobs/land/ad/5003183550?se=kEy-57_47xGxGiiqAslqtQ&utm_medium=api&utm_source=aa0fe70e&v=D97D1A067426BCE8350AA36E37626DB489E4A0D2
334,DevOps Engineer,DevOps Engineer (SC cleared),LA International Computer Consultants Ltd,"London, UK",2025-02-28T22:03:54Z,"Our financial services client is looking for two skilled DevOps Engineers to join their team for 8-10 weeks contract. This role is hybrid with 1-2 days per week on site in central London. Candidates need to me SC cleared and available to start within 1 week. Please note that these roles are inside IR35. - Strong background in Linux server environments, scripting, and automation using Python and Bash. - Expertise in Infrastructure as Code (IaC) with Ansible and Terraform. - Responsible for imple…",104000.0,117000.0,contract,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5067535815?se=kEy-57_47xGxGiiqAslqtQ&utm_medium=api&utm_source=aa0fe70e&v=D26EF67BB15044C196ECCA894F2FCF1DCE16F8FE
335,DevOps Engineer,Devops Engineer,Pioneer Search,"The City, Central London",2025-02-07T20:31:36Z,"DevOps Engineer Hybrid 4 days in London per month | Competitive Salary  Benefits A leading specialist (re)insurer is seeking a DevOps Engineer to join their dynamic and forward-thinking technology team. This is an exciting opportunity to take ownership of CI/CD processes, champion DevOps best practices, and help drive a culture of automation and efficiency across the business. The Company Operating within the Lloyd's and UK insurance markets , our client is a data-driven insurer that combines i…",85000.0,85000.0,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5041848798?se=kEy-57_47xGxGiiqAslqtQ&utm_medium=api&utm_source=aa0fe70e&v=C33EF05CE8953D25CF66DA3802F862A3F140B5BC
336,DevOps Engineer,DevOps Engineer,Experis Ltd,"The City, Central London",2025-02-05T19:45:17Z,"DevOps Engineer 12 months London - remote £520 per day inside ir35 Role overview: Infrastructure Automation: Design and implement automated infrastructure deployment using tools like Terraform or Ansible. CI/CD Pipeline Management: Build, maintain, and optimize continuous integration/continuous delivery (CI/CD) pipelines for efficient software delivery. Monitoring & Troubleshooting: Oversee system monitoring, identify performance issues, and lead troubleshooting efforts to ensure system reliabi…",135200.0,135460.0,contract,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5038870606?se=kEy-57_47xGxGiiqAslqtQ&utm_medium=api&utm_source=aa0fe70e&v=9F307A39E501CCB3265CE3EB94D8103332817FDE
337,DevOps Engineer,DevOps Engineer,Cure Talent,"London, UK",2025-03-03T05:45:12Z,"Cure Talent is thrilled to partner with a rapidly growing medical technology company behind an award-winning medical device and transformative telehealth platform. We are seeking an experienced DevOps Engineer to join their talented team (hybrid working). The successful DevOps Engineer will play a vital role in defining, building, and maintaining the cloud infrastructure that supports the company's innovative products and services. This is a hands-on position where you'll collaborate with cross…",63006.73,63006.73,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5071529863?se=kEy-57_47xGxGiiqAslqtQ&utm_medium=api&utm_source=aa0fe70e&v=0D2657B593799DA1CD0569986CD3DE847FB7D556
338,DevOps Engineer,DevOps Engineer,5V Video | Certified B Corp™,"London, UK",2025-02-09T05:09:41Z,"Senior DevOps Engineer London - Hybrid Permanent - Full time Up to £90,000  Annual Bonus Would you like to have the opportunity to integrate into global company teams and support the design, implementation, and operations of backend or frontend products? This opportunity will allow you to work with multiple clients on different projects in the Media & IoT space. You will be an integral part of this consultancies team, and have freedom to work using your own initiative. Senior DevOps Engineer Re…",60240.18,60240.18,permanent,full_time,https://www.adzuna.co.uk/jobs/land/ad/5043555161?se=kEy-57_47xGxGiiqAslqtQ&utm_medium=api&utm_source=aa0fe70e&v=621916A9338A7FD55C8155F608BF04CA243798B4
339,DevOps Engineer,DevOps Engineer,Oliver Bernard,"London, UK",2025-02-07T04:38:47Z,"Mid DevOps Engineer – Data & AI Platform - GCP, Kubernetes, Ansible, Terraform, Monitoring Oliver Bernard are currently working with a Data and AI focused client of ours, based in London, who are currently growing their DevOps / Cloud function and looking to add an experienced Mid Level DevOps Engineer to their ranks who is keen to develop and progress in their career. This role presents a great opportunity for someone looking for the opportunity to work across the whole DevOps lifecycle, and b…",80023.93,80023.93,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5040563824?se=kEy-57_47xGxGiiqAslqtQ&utm_medium=api&utm_source=aa0fe70e&v=6FD1C181C913B842ABDD194B317A172EAB7A4E0C
340,DevOps Engineer,DevOps Engineer,Cogito Group Ltd,"London, UK",2025-03-01T09:18:52Z,"Company Description Cogito Group is a boutique consultancy that provides CSP agnostic solutions to secure the continuity of clients’ organizations. The company's aspiration is to build a world-class consultancy offering innovative solutions in information technology and business consultancy, delivering value and trust through commitment. Role Description This is a full-time hybrid role for a DevOps Engineer at Cogito Group Ltd. The DevOps Engineer will be responsible for tasks such as Infrastru…",53516.27,53516.27,Unknown,full_time,https://www.adzuna.co.uk/jobs/land/ad/5068039607?se=kEy-57_47xGxGiiqAslqtQ&utm_medium=api&utm_source=aa0fe70e&v=3BE86CA32BCAD898D70EC7FD596123DB82504B3B
341,Data Scientist,Lead Data Scientist,Proactive Appointments Limited,"South East London, London",2025-02-12T17:19:30Z,"Lead Data Scientist – Fully Remote Our client is looking for a Lead Data Scientist to join there team of Data Scientists, to hit the ground running and to act as a mentor to the Data Scientist. You will have a blend of the following skills:- Development of Data Science strategies Strong knowledge of data science analytics and machine learning Excellent python experience SQL and Azure knowledge Experience in Frameworks – Libraries – NLP essential Worked on Collaborative projects If this could be…",47545.73,47545.73,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5047427411?se=BKo76b_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=6371342E64CA68B9246598F6C758ECD0AC0A43F2
342,Data Scientist,Lead Data Scientist,Proactive Appointments Limited,"South East London, London",2025-02-13T01:23:58Z,Lead Data Scientist – Fully Remote Our client is seeking a Lead Data Scientist to join their team. This role requires someone who can hit the ground running and serve as a mentor to other Data Scientists. The ideal candidate will possess a strong blend of technical expertise and leadership skills. Key Responsibilities: Develop and implement data science strategies Leverage advanced analytics and machine learning techniques Utilize Python for data science and analytics Work with SQL and Azure en…,50000.0,50000.0,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5047784612?se=BKo76b_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=369889BE30C2E180E4C4C66900A7091670D92D1D
343,Data Scientist,Senior Actuarial Data Scientist,83Zero,"London, UK",2025-02-25T04:35:21Z,"Senior Actuarial Data Scientist (Contract) Location: Hybrid / London Contract Length: 6-12 months (potential for extension) We are hiring a Senior Actuarial Data Scientist to support a leading insurance client in leveraging AI & advanced analytics for pricing, underwriting, and claims optimization. This is an exciting opportunity to work at the intersection of actuarial science, machine learning, and data-driven decision-making in a dynamic, fast-paced environment. Key Responsibilities: Develop…",130000.0,143000.0,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5062614771?se=BKo76b_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=A6954F3CFD063D34D71083620E4FB5C9DFA62BA7
344,Data Scientist,Data Scientist,Goodman Masson Ltd,"The City, Central London",2025-02-13T08:16:11Z,"Permanent Position Required: Senior Data Scientists (x2) A leading UK organisation is seeking two experienced Data Scientists to join their London-based analytics team, focusing on healthcare data and insights. Location: Canary Wharf, London - Hybrid & Flexible working on offer Salary: £50,000 - £60,000  Fantastic Benefits Contract: Permanent, Full-time (Flexible working available) The Data Scientists will: Develop and implement complex statistical and machine learning models Analyze large heal…",60000.0,60000.0,permanent,full_time,https://www.adzuna.co.uk/jobs/land/ad/5048020729?se=BKo76b_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=28CA803DD5503B22B85B6618E4BB6302359DFEB0
345,Data Scientist,Data Scientist,Greater London Authority ,"London, UK",2025-02-07T11:12:12Z,"The work of the directorate’s teams includes delivery of major events, designing and leading public affairs or marketing campaigns, providing data, evidence and analysis, leading cross-organisational programmes, to making sure we plan for and can respond to emerging events or emergencies in our city. About the team The City Data Team is made up of a range of technical experts in the fields of Data Science and Engineering, Data Visualisation and Information Design, GIS and Mapping, and Demograph…",50943.4,50943.4,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5040983543?se=BKo76b_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=14A9D337FAA2C858EA4DEC99E3D673E423030E42
346,Data Scientist,Data Scientist,Understanding Recruitment,"London, UK",2025-02-22T05:58:05Z,"⚡Data Scientist | London | Decarbonize the grid  Are you passionate about having a positive impact on society?  How can Data Science influence the decarbonization of the grid? As a Data Scientist, you will join a fast-growing Energy Tech startup that are building the critical infrastructure to accelerate our transition to net-zero and underpin a decarbonized energy system They are backed by top VCs & Angel Investors (previously invested in Meta, BeReal, Slack , and more) You will build greenfie…",43350.29,43350.29,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5060185999?se=BKo76b_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=E3FC26AC3A6F2F0C860BF90C0F70B5DA76062F0F
347,Data Scientist,Data Scientist,Understanding Recruitment,"London, UK",2025-02-09T05:11:33Z,"⚡Data Scientist | London | Decarbonize the grid  Are you passionate about having a positive impact on society?  How can Data Science influence the decarbonization of the grid? As a Data Scientist, you will join a fast-growing Energy Tech startup that are building the critical infrastructure to accelerate our transition to net-zero and underpin a decarbonized energy system They are backed by top VCs & Angel Investors (previously invested in Meta, BeReal, Slack, and more) You will build greenfiel…",42712.12,42712.12,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5043556664?se=BKo76b_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=95C81CE128FAC1FE4B25ECB761691F10457F158C
348,Data Scientist,Data Scientist,Synergetic,"London, UK",2025-03-02T05:36:45Z,Full Stack Data Scientist - AI & Knowledge Systems 3-6 month contract Outside IR35 Hybrid (2-3 days per week in London) About the Role We are seeking an exceptional Full Stack Data Scientist to join our clients innovation team. This role combines traditional data science expertise with software engineering capabilities to build end-to-end AI solutions. The ideal candidate will have a strong foundation in both developing sophisticated machine learning models and implementing them within producti…,64095.08,64095.08,contract,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5069961930?se=BKo76b_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=995A6E42FD5315F764C1E41F256CF22201E69C8A
349,Data Scientist,Data Scientist,Heart Mind Talent,"London, UK",2025-02-14T07:31:57Z," Join the Mission to Decarbonise the Grid ⚡ Data Scientist Heart Mind Talent is proud to partner with a rapidly growing startup that’s building the future of the energy grid. Their mission is to optimise renewable energy usage, reduce CO2 emissions, and make electricity greener and more affordable for everyone. As the energy system transforms faster than ever, innovative software solutions are critical to achieving net-zero emissions. This cutting-edge platform uses machine learning to shift en…",50661.62,50661.62,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5049343279?se=BKo76b_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=1022C61713C26E66817BC0B19097EC494632931F
350,Data Scientist,Data Scientist,Understanding Recruitment,"London, UK",2025-02-24T07:26:19Z,"⚡Data Scientist | London | Decarbonize the grid As a Data Scientist, you will join a fast-growing Energy Tech startup that are building the critical infrastructure to accelerate our transition to net-zero and underpin a decarbonized energy system They are backed by top VCs & Angel Investors (previously invested in Meta, BeReal, Slack , and more) You will build greenfield solutions from scratch that leverages machine learning to optimize energy usage. This predicts and balances energy needs in r…",43461.73,43461.73,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5061893340?se=BKo76b_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=AF7C36FFA71B0D6920F609DB0844928DF4A74D97
351,Software Engineer,Software Engineer,NPL,"London, UK",2025-02-21T00:16:55Z,"About the Role Ourworld-leading Time & Frequency departmentare seeking an experienced and practicing Software Engineer. You will be joining our team at an exciting time - we maintain the UKs National Time Scale, UTC (NPL), and are currently developing anew resilient Time Scale facilitythat will underpin our Critical National Infrastructure.This will address the risks associated with our dependency on global navigation satellite systems (such as GPS) that are vulnerable to both natural and inten…",40000.0,40000.0,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5058258573?se=WGnN6b_47xGjoRxl03A-oA&utm_medium=api&utm_source=aa0fe70e&v=CFA763EA30E283E3BE0A16EF0BDE8FD682E92B19
352,Software Engineer,Software Engineer (BMS),HP4 Recruitment Ltd,"South East London, London",2025-02-11T18:03:44Z,"Junior Software Engineer (BMS) Overview My client, a leading provider of innovative Building and Energy Management Systems (BEMS), is seeking a Junior Software Engineer to join their BMS team. This is an excellent opportunity for an aspiring software engineer to develop their skills and progress within the BMS field while working on a range of large-scale projects in the London area. The Role As a Junior BMS Software Engineer, you will support the development and commissioning of BMS software, …",30000.0,30000.0,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5046317916?se=WGnN6b_47xGjoRxl03A-oA&utm_medium=api&utm_source=aa0fe70e&v=0DABA2509597881E3C95F525A2CE266F8D5C0EB4
353,Software Engineer,Head of Software Engineering,Halian Technology Limited,"London, UK",2025-01-17T16:36:51Z,"Head of Software Engineering - London - £150,000 Halian is currently supporting a forward-thinking and award-winning SaaS business in London who put in innovation at the heart of what they do. They are now looking for an experienced Head of Software Engineering to lead an established international team of high-performing engineers on a permanent basis. You will be the visionary leader responsible for driving the strategic direction of the engineering team and ensuring the successful delivery of…",100000.0,100000.0,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5014575507?se=WGnN6b_47xGjoRxl03A-oA&utm_medium=api&utm_source=aa0fe70e&v=1E0877B83C91656C8E146500B32FA873BD41C4BB
354,Software Engineer,Lead Software Engineer,Northrop Grumman,"London, UK",2025-02-04T21:25:42Z,"Salary: £61,300.00 - £91,900.00 Define Possible at Northrop Grumman UK At Northrop Grumman UK, our mission is to solve the most complex challenges by shaping the technology and solutions of tomorrow. We call it Defining Possible. This mind-set goes beyond our customer solutions; it's the foundation for your career development and the impact we have within the community. So, what's your possible? Opportunity: This is more than just a job; it's a mission. As a Lead Engineer you play a pivotal rol…",90000.0,90000.0,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5037684138?se=WGnN6b_47xGjoRxl03A-oA&utm_medium=api&utm_source=aa0fe70e&v=9A281922BC49A725DA525F903A8F7C58CC3AEDCE
355,Software Engineer,Staff Software Engineer,Claremont Consulting,"South East London, London",2025-02-25T18:01:26Z,"Senior Staff Engineer - C# .NET - Node Are you a hands-on engineer with a strategic mindset? My client who are market leaders within data and tech are looking for a Staff Engineer to drive their long-term architectural vision and ensure they are building the right solutions across multiple workstreams. You will play a key role in our architectural vision, multi-stream coordination and hands-on contribution. We're looking for Staff Engineers with: Strong foundation in engineering with proven exp…",100000.0,100000.0,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5063350516?se=WGnN6b_47xGjoRxl03A-oA&utm_medium=api&utm_source=aa0fe70e&v=25D0EBEE65F738CE8F5AEF24122117A49D11674A
356,Software Engineer,Software Engineer,BAE,"London, UK",2025-01-09T08:48:42Z,"Location(s): London BAE Systems Digital Intelligence is home to 4,500 digital, cyber and intelligence experts. We work collaboratively across 10 countries to collect, connect and understand complex data, so that governments, nation states, armed forces and commercial businesses can unlock digital advantage in the most demanding environments. Are you passionate about working with cutting-edge technology and self-motivated to find innovative solutions to complex challenges as part of a team who h…",48007.06,48007.06,Unknown,part_time,https://www.adzuna.co.uk/jobs/land/ad/5003183557?se=WGnN6b_47xGjoRxl03A-oA&utm_medium=api&utm_source=aa0fe70e&v=139232ED35035CA8AA26237447D54AF5A0CD3A66
357,Software Engineer,Senior Software Engineer,ANSON MCCADE,"Millbank, South West London",2025-02-13T22:03:23Z,"Senior Software Engineer Hybrid / London Up to £80,000  Bonus  Benefits Our client, a global technology leader driving digital transformation, is looking for a Senior Software Engineer to join their team. This is an opportunity to work on cutting-edge projects in cloud-native development, microservices, and DevOpsbuilding scalable, high-performance applications used by enterprises worldwide. As a Senior Software Engineer, you will: Design, develop, and maintain microservices-based applications.…",80000.0,80000.0,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5048951221?se=WGnN6b_47xGjoRxl03A-oA&utm_medium=api&utm_source=aa0fe70e&v=7E1DB316DA5BE59296DFE020DBD5A141BF6DBA1E
358,Software Engineer,Lead Software Engineer,Rise Technical,"London, UK",2025-02-19T18:15:38Z,"Lead Software Engineer £60,000 - £70,000  Benefits Chessington This opportunity would suit a Lead Software Engineer with strong experience in C++, Rust, and Linux, who has a passion for innovation and wants to work on cutting-edge IoT technology. Established in 2002, this leader in smart heating solutions are developing advanced technologies to improve energy efficiency. With a focus on innovation, continuing to thrive and further cement themselves as a well named provider. This role is essenti…",70000.0,70000.0,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5056576850?se=WGnN6b_47xGjoRxl03A-oA&utm_medium=api&utm_source=aa0fe70e&v=1D94C481F2F85C08F23D689318FAE15D5CF12731
359,Software Engineer,Lead Software Engineer,Marcus Donald People,"London, UK",2025-02-26T10:25:25Z,"Innovative Software House specializing in supply chain management solutions are seeking a Lead Software Engineer (Cloud Solutions) to work on the build and delivery of new and existing software solution. This is a hybrid role based in Central London where you will be required to attend the office initially 2/3 times per week and then move to a more flexible arrangement. SKILLS REQUIRED: Extensive experience of delivering scalable and enterprise class SaaS solutions. Advanced Angular experience,…",85000.0,85000.0,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5064144261?se=WGnN6b_47xGjoRxl03A-oA&utm_medium=api&utm_source=aa0fe70e&v=E4A410C59357FBCEFC89DB232F3C815FF194D2C1
